client_id,age,gender,geography,tenure_years,credit_score,salary_monthly_rub,balance_rub,n_products,has_credit_card,is_active_member,tx_count_90d,turnover_outflow_90d,tx_count_30d,turnover_outflow_30d,turnover_outflow_60d_prev,days_since_last_tx,inflow_30d,inflow_60d_prev,sessions_30d,sessions_60d_prev,days_since_last_login,unsubscribe_count_90d,support_tickets_30d,push_received_90d,push_opened_90d,turnover_drop_30d_vs_60d_pct,sessions_drop_30d_vs_60d_pct,push_open_rate_90d,inflow_drop_pct,churned_in_next_28d,already_churned_at_snapshot
7904,43,F,Москва,6,808,100225,0,1,1,0,68.0,161306.0,28.0,49684.0,45968.0,0,49021.0,367755.0,24.0,28.0,1,0.0,0.0,29.0,7.0,-0.08083884441350504,0.14285714285714285,0.2413793103448276,0.8667020162880178,0,0
7905,38,F,Регион,8,702,32686,1491982,2,1,1,145.0,379781.0,54.0,156247.0,150427.0,0,92712.0,234676.0,50.0,54.0,0,0.0,0.0,29.0,23.0,-0.03868986285706688,0.07407407407407407,0.7931034482758621,0.6049361673115273,0,0
7906,30,M,Москва,9,483,71889,17344,3,0,0,95.0,265245.0,30.0,57390.0,105473.0,0,303116.0,128627.0,27.0,19.0,1,0.0,0.0,29.0,10.0,0.45587970381045384,-0.42105263157894735,0.3448275862068966,-1.3565503354661153,0,0
7907,40,F,Регион,8,749,58345,938000,1,1,1,138.0,389930.0,46.0,105650.0,144559.0,0,598272.0,343864.0,31.0,19.0,0,0.0,0.0,29.0,14.0,0.2691565381608893,-0.631578947368421,0.4827586206896552,-0.7398506386245725,0,0
7908,33,F,Регион,5,584,51786,0,1,1,1,160.0,481673.0,55.0,99031.0,173199.0,0,226478.0,302378.0,20.0,25.0,0,0.0,0.0,29.0,14.0,0.4282241814329182,0.2,0.4827586206896552,0.2510103248252188,0,0
7909,45,F,Регион,2,730,30000,98058,1,1,1,20.0,28565.0,0.0,0.0,15416.0,48,0.0,0.0,0.0,5.0,45,0.0,0.0,18.0,8.0,1.0,1.0,0.4444444444444444,0.0,0,1
7910,48,M,Регион,8,680,38017,183173,1,1,0,98.0,245017.0,32.0,116619.0,78271.0,0,57285.0,27512.0,26.0,18.0,0,0.0,0.0,29.0,15.0,-0.4899388023661382,-0.4444444444444444,0.5172413793103449,-1.082182320441989,0,0
7911,44,F,Регион,7,386,33768,70256,1,1,1,178.0,498898.0,65.0,237997.0,113775.0,0,120233.0,316619.0,49.0,50.0,0,0.0,0.0,29.0,15.0,-1.0918215776752362,0.02,0.5172413793103449,0.6202596811941166,0,0
7912,18,M,Регион,9,710,41921,0,1,1,1,172.0,457454.0,62.0,147241.0,149517.0,0,226098.0,139236.0,51.0,50.0,0,0.0,0.0,29.0,14.0,0.015222349298073128,-0.02,0.4827586206896552,-0.6238472808756356,0,0
7913,26,M,Москва,7,628,121718,0,2,1,1,12.0,46027.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,68,0.0,0.0,9.0,1.0,0.0,0.0,0.1111111111111111,0.0,0,1
7914,30,F,Регион,1,604,48454,38961,2,0,0,64.0,269006.0,14.0,50509.0,104756.0,4,23533.0,68348.0,3.0,5.0,7,1.0,1.0,28.0,8.0,0.517841460155027,0.4,0.2857142857142857,0.6556885351436765,0,1
7915,28,F,Санкт-Петербург,6,608,39985,0,3,1,1,134.0,477637.0,41.0,91318.0,146802.0,0,291125.0,81673.0,32.0,43.0,0,0.0,1.0,29.0,13.0,0.37795125407010804,0.2558139534883721,0.4482758620689655,-2.564519486243924,0,0
7916,31,F,Санкт-Петербург,7,729,88409,103757,3,1,1,186.0,701216.0,63.0,295747.0,211087.0,0,264008.0,249776.0,35.0,34.0,0,0.0,0.0,29.0,16.0,-0.4010668586885976,-0.029411764705882353,0.5517241379310345,-0.0569790532316956,0,0
7917,49,F,Санкт-Петербург,10,558,72835,27424,3,1,1,161.0,431191.0,41.0,117727.0,162156.0,1,119728.0,111944.0,51.0,42.0,3,1.0,0.0,29.0,13.0,0.2739892449246405,-0.21428571428571427,0.4482758620689655,-0.06953476738369184,0,0
7918,46,M,Москва,3,761,202678,231293,2,0,1,155.0,480065.0,68.0,171706.0,164104.0,0,2131945.0,382418.0,36.0,49.0,1,0.0,0.0,29.0,17.0,-0.04632428216253108,0.2653061224489796,0.5862068965517241,-4.574907561882547,0,0
7919,33,F,Санкт-Петербург,9,498,109828,238672,1,1,1,104.0,328545.0,38.0,184331.0,108711.0,0,199460.0,48654.0,20.0,30.0,2,0.0,0.0,29.0,19.0,-0.6956057804637985,0.3333333333333333,0.6551724137931034,-3.0995601594935667,0,0
7920,45,M,Москва,3,680,30000,0,1,1,1,113.0,365860.0,37.0,137944.0,117752.0,1,89446.0,59136.0,31.0,11.0,0,0.0,0.0,29.0,17.0,-0.17147904069569944,-1.8181818181818181,0.5862068965517241,-0.5125473484848485,0,0
7921,42,F,Москва,4,727,97062,0,3,0,1,151.0,400780.0,55.0,154509.0,126704.0,0,731510.0,267466.0,26.0,28.0,0,0.0,0.0,29.0,18.0,-0.21944847834322515,0.07142857142857142,0.6206896551724138,-1.7349644440788736,0,0
7922,38,M,Регион,10,725,90372,0,2,1,1,123.0,402471.0,43.0,159153.0,105155.0,0,207184.0,486042.0,41.0,41.0,0,0.0,0.0,29.0,12.0,-0.5135086301174456,0.0,0.41379310344827586,0.5737323111994437,0,0
7923,52,F,Регион,1,668,162056,0,2,1,1,122.0,318526.0,47.0,91761.0,102478.0,1,1421618.0,856068.0,59.0,46.0,0,0.0,0.0,29.0,18.0,0.1045785436874256,-0.2826086956521739,0.6206896551724138,-0.6606367718452273,0,0
7924,30,F,Санкт-Петербург,2,629,53152,0,1,0,1,90.0,192106.0,33.0,60773.0,43461.0,0,219345.0,224611.0,48.0,55.0,0,0.0,0.0,29.0,16.0,-0.39833413865304523,0.12727272727272726,0.5517241379310345,0.023444978206766366,0,0
7925,39,F,Регион,9,595,115593,0,4,0,1,168.0,465086.0,67.0,222364.0,135015.0,1,503036.0,884658.0,29.0,24.0,0,0.0,0.0,29.0,18.0,-0.6469577454356923,-0.20833333333333334,0.6206896551724138,0.4313780014423653,0,0
7926,25,M,Санкт-Петербург,10,528,48399,0,2,1,0,68.0,200893.0,26.0,124361.0,42913.0,0,0.0,25007.0,8.0,10.0,0,0.0,0.0,29.0,8.0,-1.8979796332113812,0.2,0.27586206896551724,1.0,0,0
7927,26,M,Москва,1,581,71272,0,2,1,0,66.0,177871.0,22.0,75250.0,77990.0,0,26495.0,0.0,29.0,18.0,2,0.0,0.0,29.0,10.0,0.03513270932170791,-0.6111111111111112,0.3448275862068966,0.0,0,0
7928,22,M,Регион,9,554,31794,19162,2,1,1,175.0,546339.0,61.0,160662.0,149208.0,0,213739.0,147106.0,20.0,25.0,1,0.0,0.0,29.0,17.0,-0.07676532089432202,0.2,0.5862068965517241,-0.45295909072369583,0,0
7929,26,M,Регион,6,537,30000,50977,1,1,0,101.0,239090.0,36.0,83202.0,110611.0,1,159975.0,127560.0,32.0,23.0,1,0.0,0.0,29.0,10.0,0.24779633128712333,-0.391304347826087,0.3448275862068966,-0.2541157102539981,0,0
7930,39,F,Регион,9,830,100888,65562,1,1,1,172.0,558162.0,55.0,138825.0,194309.0,1,516657.0,934947.0,20.0,24.0,1,0.0,0.0,29.0,13.0,0.28554518833404524,0.16666666666666666,0.4482758620689655,0.4473943442783388,0,0
7931,34,M,Санкт-Петербург,5,478,60002,112942,3,1,1,152.0,394011.0,41.0,68095.0,154534.0,0,280899.0,410946.0,32.0,42.0,0,0.0,0.0,29.0,22.0,0.559352634371724,0.23809523809523808,0.7586206896551724,0.31645763676979455,0,0
7932,35,F,Санкт-Петербург,6,763,30000,136041,1,1,0,89.0,180618.0,36.0,64818.0,33057.0,0,48609.0,246202.0,29.0,26.0,5,0.0,0.0,29.0,10.0,-0.9607949904710046,-0.11538461538461539,0.3448275862068966,0.8025645608077919,0,0
7933,34,M,Москва,2,526,97607,19004,1,0,0,79.0,230736.0,27.0,76245.0,80452.0,1,492463.0,366871.0,16.0,11.0,0,0.0,0.0,29.0,8.0,0.052292049917963504,-0.45454545454545453,0.27586206896551724,-0.3423328635951056,0,0
7934,59,M,Регион,6,548,30000,393448,3,1,0,74.0,188716.0,23.0,63242.0,69024.0,1,78694.0,48527.0,7.0,8.0,4,1.0,1.0,29.0,16.0,0.08376796476587854,0.125,0.5517241379310345,-0.6216539246192841,1,0
7935,24,F,Москва,4,546,36830,147230,1,1,1,98.0,217380.0,20.0,60735.0,62353.0,9,0.0,168169.0,35.0,32.0,1,0.0,0.0,29.0,14.0,0.0259490321235546,-0.09375,0.4827586206896552,1.0,1,0
7936,23,M,Санкт-Петербург,4,539,30000,106061,3,1,1,121.0,361809.0,40.0,171448.0,94567.0,0,95721.0,60489.0,36.0,36.0,0,0.0,0.0,29.0,20.0,-0.8129791576342699,0.0,0.6896551724137931,-0.5824530079849228,0,0
7937,28,M,Москва,3,742,122947,0,3,1,1,112.0,281536.0,40.0,86099.0,76562.0,1,642791.0,422923.0,54.0,39.0,0,0.0,0.0,29.0,17.0,-0.12456571144954416,-0.38461538461538464,0.5862068965517241,-0.5198771407561187,0,0
7938,37,M,Регион,4,709,46160,47174,1,0,0,108.0,354410.0,36.0,125716.0,123283.0,0,106275.0,269450.0,13.0,16.0,0,0.0,0.0,29.0,3.0,-0.019735081073627345,0.1875,0.10344827586206896,0.6055854518463537,0,0
7939,44,M,Москва,1,627,62777,74145,1,1,0,16.0,70088.0,0.0,0.0,36399.0,54,0.0,20352.0,0.0,4.0,55,0.0,0.0,13.0,4.0,1.0,1.0,0.3076923076923077,1.0,0,1
7940,45,F,Регион,9,850,71864,0,1,1,0,41.0,114033.0,5.0,17219.0,52230.0,13,0.0,262752.0,4.0,17.0,15,1.0,1.0,27.0,9.0,0.6703235688301742,0.7647058823529411,0.3333333333333333,1.0,0,1
7941,49,M,Санкт-Петербург,4,648,97261,7011,1,0,0,103.0,257901.0,38.0,102348.0,94060.0,0,137890.0,172820.0,11.0,19.0,4,0.0,0.0,29.0,9.0,-0.08811396980650649,0.42105263157894735,0.3103448275862069,0.20211781043860663,0,0
7942,37,M,Москва,4,656,90871,0,1,1,0,99.0,323797.0,32.0,80786.0,155903.0,0,121148.0,269040.0,11.0,17.0,1,0.0,0.0,29.0,15.0,0.4818188232426573,0.35294117647058826,0.5172413793103449,0.549702646446625,0,0
7943,33,F,Москва,10,581,96833,781938,3,1,0,84.0,304088.0,32.0,127993.0,87187.0,0,153130.0,245915.0,9.0,19.0,8,0.0,0.0,29.0,13.0,-0.46802849048596695,0.5263157894736842,0.4482758620689655,0.37730516641929124,0,0
7944,58,F,Москва,5,570,51057,49891,3,0,0,128.0,329428.0,38.0,67470.0,177327.0,1,81535.0,125354.0,8.0,15.0,1,0.0,0.0,29.0,8.0,0.6195164864910588,0.4666666666666667,0.27586206896551724,0.3495620403018651,0,0
7945,18,F,Регион,7,597,99894,15245,1,1,1,125.0,308843.0,47.0,132134.0,102912.0,0,732498.0,711396.0,46.0,58.0,1,1.0,0.0,29.0,16.0,-0.2839513370646766,0.20689655172413793,0.5517241379310345,-0.029662803839211917,0,0
7946,39,M,Регион,10,735,40407,0,1,0,0,73.0,247585.0,25.0,86371.0,114283.0,0,165505.0,0.0,24.0,14.0,0,0.0,1.0,29.0,9.0,0.24423580060026426,-0.7142857142857143,0.3103448275862069,0.0,0,0
7947,43,F,Москва,9,707,47042,55578,1,0,0,63.0,150694.0,3.0,18561.0,41633.0,28,0.0,208329.0,0.0,14.0,31,0.0,0.0,24.0,5.0,0.5541757740254125,1.0,0.20833333333333334,1.0,0,1
7948,60,M,Санкт-Петербург,3,779,30000,0,2,0,1,82.0,265582.0,30.0,61950.0,142409.0,0,127766.0,40338.0,32.0,34.0,0,0.0,0.0,29.0,21.0,0.564985359071407,0.058823529411764705,0.7241379310344828,-2.167385591749715,0,0
7949,18,M,Москва,5,578,163707,218160,1,0,1,184.0,393732.0,68.0,184737.0,95291.0,0,1261229.0,1620460.0,46.0,40.0,0,0.0,0.0,29.0,13.0,-0.938661573495923,-0.15,0.4482758620689655,0.22168458338990163,0,0
7950,33,F,Регион,9,709,32985,53753,1,1,0,91.0,245980.0,30.0,97861.0,71831.0,0,65870.0,150705.0,11.0,13.0,0,0.0,0.0,29.0,15.0,-0.36237836031796855,0.15384615384615385,0.5172413793103449,0.5629209382568594,0,0
7951,22,F,Регион,5,681,139594,0,1,1,1,0.0,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
7952,18,F,Регион,3,693,82651,94604,2,1,1,167.0,465600.0,48.0,169953.0,175136.0,0,456075.0,246511.0,35.0,35.0,0,0.0,0.0,29.0,17.0,0.029594143979535904,0.0,0.5862068965517241,-0.8501202786082568,0,0
7953,36,F,Москва,5,564,67478,9307,2,0,1,141.0,383810.0,49.0,175488.0,102134.0,0,356630.0,544180.0,46.0,53.0,0,0.0,0.0,29.0,10.0,-0.7182133275892455,0.1320754716981132,0.3448275862068966,0.34464699180418246,0,0
7954,48,M,Санкт-Петербург,0,546,74623,52602,4,1,1,134.0,344498.0,48.0,154079.0,95227.0,1,319628.0,278653.0,45.0,47.0,1,0.0,0.0,29.0,19.0,-0.6180179990968948,0.0425531914893617,0.6551724137931034,-0.14704668530394432,0,0
7955,52,F,Регион,9,704,31598,36472,1,1,0,43.0,183387.0,1.0,1140.0,37583.0,30,0.0,58789.0,0.0,9.0,36,1.0,0.0,23.0,6.0,0.9696671367373546,1.0,0.2608695652173913,1.0,0,1
7956,32,F,Москва,6,737,156895,16159,1,1,0,64.0,239808.0,0.0,0.0,119886.0,36,0.0,446184.0,0.0,9.0,33,1.0,1.0,23.0,5.0,1.0,1.0,0.21739130434782608,1.0,0,1
7957,46,M,Регион,2,588,48194,35712,1,0,1,154.0,638918.0,50.0,256443.0,231572.0,0,162656.0,105155.0,25.0,20.0,0,0.0,0.0,29.0,11.0,-0.10740072202166065,-0.25,0.3793103448275862,-0.5468213589463173,0,0
7958,36,M,Регион,5,711,109946,220896,1,1,1,90.0,237782.0,28.0,49197.0,89493.0,1,598086.0,129386.0,40.0,26.0,1,0.0,0.0,29.0,22.0,0.4502698535080956,-0.5384615384615384,0.7586206896551724,-3.622493932883001,0,0
7959,45,M,Регион,0,770,43219,0,2,0,1,72.0,255702.0,29.0,91217.0,57909.0,0,167062.0,31751.0,30.0,19.0,0,0.0,0.0,29.0,17.0,-0.5751782969831978,-0.5789473684210527,0.5862068965517241,-4.261629554974647,0,0
7960,52,F,Регион,8,614,30000,10648,1,0,1,81.0,294071.0,28.0,115098.0,90882.0,0,0.0,105799.0,30.0,33.0,0,0.0,0.0,29.0,18.0,-0.2664554037103057,0.09090909090909091,0.6206896551724138,1.0,0,0
7961,36,M,Санкт-Петербург,5,506,196821,26028,2,1,1,172.0,470593.0,36.0,103349.0,163520.0,5,704781.0,1528383.0,26.0,45.0,1,1.0,0.0,29.0,16.0,0.36797333659491194,0.4222222222222222,0.5517241379310345,0.5388714739695482,1,0
7962,51,M,Регион,0,519,41686,0,1,1,1,99.0,296449.0,26.0,63019.0,148437.0,3,155482.0,243672.0,19.0,22.0,0,0.0,0.0,29.0,21.0,0.5754495173036372,0.13636363636363635,0.7241379310344828,0.3619209429068584,0,0
7963,23,F,Москва,5,582,78992,98365,1,1,0,53.0,165867.0,26.0,93904.0,25046.0,0,47699.0,41936.0,22.0,14.0,5,0.0,1.0,29.0,11.0,-2.749261359099257,-0.5714285714285714,0.3793103448275862,-0.13742369324685236,0,0
7964,46,F,Регион,0,605,30000,67204,1,1,1,122.0,305476.0,43.0,130856.0,89918.0,0,86997.0,111036.0,21.0,17.0,0,0.0,1.0,29.0,15.0,-0.4552814786805756,-0.23529411764705882,0.5172413793103449,0.21649735221009403,0,0
7965,50,M,Санкт-Петербург,4,646,57380,243790,3,0,0,59.0,145633.0,19.0,29572.0,86896.0,1,229957.0,69040.0,18.0,23.0,1,0.0,0.0,29.0,12.0,0.6596851408580372,0.21739130434782608,0.41379310344827586,-2.330779258400927,0,0
7966,49,F,Регион,9,648,86029,0,1,1,0,24.0,73597.0,0.0,0.0,4040.0,48,0.0,163347.0,0.0,2.0,44,0.0,0.0,18.0,3.0,1.0,1.0,0.16666666666666666,1.0,0,1
7967,24,F,Регион,7,623,65219,0,2,1,1,28.0,67488.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,64,1.0,0.0,10.0,5.0,0.0,0.0,0.5,0.0,0,1
7968,36,F,Санкт-Петербург,5,718,56455,43899,4,0,1,106.0,345139.0,34.0,105210.0,168727.0,0,79606.0,239271.0,49.0,36.0,3,0.0,0.0,29.0,21.0,0.3764483455522827,-0.3611111111111111,0.7241379310344828,0.6672977502497168,0,0
7969,42,M,Москва,5,574,52753,0,1,0,1,111.0,435588.0,45.0,165670.0,123884.0,0,16781.0,48061.0,59.0,53.0,0,0.0,0.0,29.0,17.0,-0.337299409124665,-0.11320754716981132,0.5862068965517241,0.65083955806163,0,0
7970,43,M,Москва,5,776,100946,8101,1,1,0,90.0,329451.0,27.0,46055.0,84922.0,0,182403.0,279228.0,28.0,23.0,0,0.0,0.0,29.0,15.0,0.4576788111443442,-0.21739130434782608,0.5172413793103449,0.346759637285659,0,0
7971,39,F,Регион,1,744,30000,140159,2,1,1,168.0,458308.0,55.0,150044.0,168825.0,0,163127.0,191627.0,49.0,54.0,0,0.0,0.0,29.0,14.0,0.11124537242706944,0.09259259259259259,0.4827586206896552,0.14872643207898678,0,0
7972,55,M,Регион,2,737,51946,21856,1,1,0,0.0,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
7973,22,F,Москва,8,584,141607,0,1,1,0,110.0,335687.0,31.0,97406.0,133499.0,1,1047659.0,389860.0,22.0,17.0,3,0.0,0.0,29.0,16.0,0.27036157574214037,-0.29411764705882354,0.5517241379310345,-1.6872697891550814,0,0
7974,35,M,Регион,10,638,30000,12653,1,0,0,127.0,392389.0,45.0,124872.0,77606.0,0,57225.0,76137.0,17.0,16.0,5,0.0,0.0,29.0,8.0,-0.609050846584027,-0.0625,0.27586206896551724,0.24839434177863587,0,0
7975,18,F,Регион,1,722,56168,0,1,1,0,52.0,150218.0,21.0,46410.0,62343.0,0,21804.0,94721.0,10.0,18.0,4,0.0,0.0,29.0,9.0,0.25556999181945045,0.4444444444444444,0.3103448275862069,0.7698081734778982,0,0
7976,45,F,Регион,10,630,30885,9050,1,1,1,124.0,384458.0,50.0,119895.0,110488.0,2,311975.0,72146.0,35.0,33.0,0,0.0,0.0,29.0,15.0,-0.08514046774310333,-0.06060606060606061,0.5172413793103449,-3.324217558839021,0,0
7977,45,F,Регион,0,580,71725,45489,2,1,1,126.0,407033.0,39.0,134791.0,158407.0,0,302195.0,19028.0,42.0,56.0,1,0.0,0.0,29.0,16.0,0.1490843207686529,0.25,0.5517241379310345,-14.881595543409713,0,0
7978,78,F,Регион,5,576,61073,0,1,0,0,139.0,385401.0,59.0,122653.0,144258.0,0,225337.0,218144.0,23.0,11.0,2,0.0,0.0,29.0,10.0,0.1497663907720889,-1.0909090909090908,0.3448275862068966,-0.03297363209623001,0,0
7979,50,F,Регион,9,581,33983,296811,2,1,0,79.0,247349.0,26.0,71820.0,69457.0,1,24484.0,72040.0,13.0,12.0,1,0.0,0.0,29.0,11.0,-0.03402104899434182,-0.08333333333333333,0.3793103448275862,0.6601332593003887,0,0
7980,42,M,Москва,2,534,60752,279404,1,0,0,120.0,356683.0,36.0,77700.0,152260.0,0,243835.0,259313.0,25.0,19.0,0,0.0,0.0,29.0,7.0,0.4896886903980034,-0.3157894736842105,0.2413793103448276,0.05968848457269786,0,0
7981,41,M,Регион,10,850,62283,225199,2,0,0,97.0,298028.0,34.0,92306.0,61726.0,0,152992.0,233257.0,14.0,6.0,1,0.0,0.0,29.0,10.0,-0.4954152221106179,-1.3333333333333333,0.3448275862068966,0.34410542877598527,0,0
7982,34,F,Санкт-Петербург,10,455,41541,257269,1,0,1,66.0,169237.0,22.0,60951.0,73585.0,0,23166.0,51767.0,46.0,43.0,1,0.0,0.0,29.0,10.0,0.17169260039410206,-0.06976744186046512,0.3448275862068966,0.5524948326153727,0,0
7983,40,F,Регион,4,552,46633,284733,2,1,1,108.0,269250.0,30.0,80700.0,116243.0,0,100507.0,280850.0,57.0,66.0,0,1.0,0.0,29.0,16.0,0.3057646481938697,0.13636363636363635,0.5517241379310345,0.642132811109133,0,0
7984,41,F,Регион,9,710,40586,50050,2,0,0,46.0,133633.0,3.0,1844.0,52817.0,27,0.0,59085.0,1.0,6.0,28,0.0,0.0,24.0,4.0,0.9650869985042695,0.8333333333333334,0.16666666666666666,1.0,0,1
7985,18,F,Регион,0,582,30000,61950,1,1,1,122.0,303878.0,24.0,73421.0,116005.0,8,0.0,102650.0,9.0,24.0,7,0.0,1.0,27.0,12.0,0.3670876255333822,0.625,0.4444444444444444,1.0,0,1
7986,40,M,Москва,5,615,104417,220474,3,1,0,104.0,387880.0,29.0,109788.0,110165.0,0,166623.0,131515.0,23.0,28.0,1,0.0,0.0,29.0,4.0,0.003422139517995734,0.17857142857142858,0.13793103448275862,-0.26695053796144924,0,0
7987,39,F,Москва,3,690,122627,363844,2,0,1,109.0,350331.0,37.0,145708.0,148581.0,0,70688.0,394875.0,46.0,39.0,1,0.0,0.0,29.0,19.0,0.01933625429900189,-0.1794871794871795,0.6551724137931034,0.8209863880974992,0,0
7988,59,F,Москва,6,753,30000,80583,2,0,1,131.0,354623.0,39.0,120064.0,136195.0,0,100773.0,96639.0,22.0,33.0,0,0.0,0.0,29.0,18.0,0.11844047138294357,0.3333333333333333,0.6206896551724138,-0.042777760531462455,0,0
7989,36,F,Регион,2,623,123602,0,2,1,0,113.0,356035.0,36.0,109544.0,70745.0,1,168763.0,430037.0,23.0,16.0,0,0.0,0.0,29.0,12.0,-0.5484345183405188,-0.4375,0.41379310344827586,0.607561674925646,0,0
7990,29,F,Регион,4,742,76183,0,1,1,1,138.0,371464.0,37.0,82386.0,138262.0,0,438521.0,355511.0,21.0,44.0,5,0.0,2.0,29.0,12.0,0.40413128697689893,0.5227272727272727,0.41379310344827586,-0.233494884827755,1,0
7991,41,F,Москва,8,480,30906,35477,1,1,0,144.0,389358.0,48.0,140063.0,144884.0,0,120458.0,137316.0,17.0,18.0,1,0.0,0.0,29.0,10.0,0.03327489577869192,0.05555555555555555,0.3448275862068966,0.12276792216493344,0,0
7992,39,F,Москва,2,589,52811,168219,1,0,0,88.0,226213.0,31.0,84499.0,89698.0,0,109783.0,65203.0,22.0,18.0,0,0.0,0.0,29.0,11.0,0.05796115855425985,-0.2222222222222222,0.3793103448275862,-0.683710872199132,0,0
7993,36,M,Регион,9,699,39209,372892,2,1,0,1.0,7818.0,0.0,0.0,0.0,88,0.0,0.0,0.0,0.0,105,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1
7994,23,F,Москва,7,847,104192,0,3,1,1,183.0,433202.0,58.0,121605.0,107299.0,0,688600.0,1151494.0,64.0,53.0,0,0.0,0.0,29.0,21.0,-0.1333283627992805,-0.20754716981132076,0.7241379310344828,0.4019942787370147,0,0
7995,36,M,Москва,2,553,34525,0,1,1,1,137.0,416092.0,53.0,163747.0,158675.0,0,159368.0,246651.0,69.0,54.0,0,0.0,0.0,29.0,14.0,-0.031964707735938236,-0.2777777777777778,0.4827586206896552,0.35387247568426644,0,0
7996,31,M,Москва,7,536,214005,955867,1,1,1,107.0,245718.0,34.0,69154.0,69353.0,0,907570.0,181474.0,42.0,48.0,2,0.0,0.0,29.0,12.0,0.0028693783974737936,0.125,0.41379310344827586,-4.001102086249269,0,0
7997,35,M,Регион,3,684,119986,0,2,1,0,177.0,512527.0,68.0,263834.0,107744.0,1,298533.0,860096.0,11.0,7.0,4,0.0,0.0,29.0,15.0,-1.4487117612117613,-0.5714285714285714,0.5172413793103449,0.652907349877223,0,0
7998,47,M,Санкт-Петербург,6,655,30000,0,1,1,1,174.0,437090.0,56.0,133006.0,110626.0,0,147027.0,68989.0,50.0,37.0,2,0.0,0.0,29.0,12.0,-0.20230325601576482,-0.35135135135135137,0.41379310344827586,-1.13116583803215,0,0
7999,30,M,Регион,6,578,160020,26430,3,0,1,189.0,518097.0,75.0,238392.0,174456.0,0,1692980.0,1071642.0,30.0,36.0,5,0.0,0.0,29.0,12.0,-0.3664878250103178,0.16666666666666666,0.41379310344827586,-0.5797999705125406,0,0
8000,35,F,Москва,8,528,92772,0,1,1,1,117.0,278464.0,34.0,55494.0,124698.0,0,913204.0,450973.0,57.0,34.0,0,0.0,0.0,29.0,21.0,0.5549728143193957,-0.6764705882352942,0.7241379310344828,-1.0249638004935995,0,0
8001,44,F,Москва,3,599,54700,30117,2,1,0,17.0,31442.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,62,0.0,0.0,10.0,2.0,0.0,0.0,0.2,0.0,0,1
8002,35,F,Регион,4,702,89809,32445,1,1,1,14.0,58946.0,0.0,0.0,0.0,73,0.0,0.0,0.0,0.0,73,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1
8003,69,M,Регион,4,617,104276,0,1,1,1,134.0,302006.0,55.0,152786.0,73371.0,0,619615.0,238679.0,40.0,36.0,1,0.0,0.0,29.0,10.0,-1.082375870575568,-0.1111111111111111,0.3448275862068966,-1.596018082864433,0,0
8004,41,M,Москва,9,767,37987,106222,2,0,1,84.0,169122.0,31.0,55513.0,61521.0,2,165880.0,240546.0,32.0,35.0,0,0.0,0.0,29.0,21.0,0.09765771037531899,0.08571428571428572,0.7241379310344828,0.31040216840022283,0,0
8005,23,F,Регион,9,636,98812,56563,1,0,1,90.0,257759.0,30.0,103167.0,67415.0,1,58125.0,23303.0,32.0,33.0,1,0.0,0.0,29.0,9.0,-0.5303270785433509,0.030303030303030304,0.3103448275862069,-1.4943140368192938,0,0
8006,28,F,Регион,2,710,46183,8224,2,1,1,115.0,353506.0,44.0,151594.0,69059.0,0,181116.0,46936.0,29.0,34.0,0,0.0,0.0,29.0,17.0,-1.1951374911307722,0.14705882352941177,0.5862068965517241,-2.8587864325890573,0,0
8007,27,F,Регион,1,678,97593,58501,3,1,0,88.0,169974.0,28.0,51583.0,66285.0,2,315843.0,171434.0,9.0,23.0,0,0.0,0.0,29.0,8.0,0.22179980387719694,0.6086956521739131,0.27586206896551724,-0.8423591586266435,0,0
8008,28,F,Санкт-Петербург,10,610,55169,0,2,1,1,74.0,269050.0,23.0,99975.0,68104.0,1,248053.0,0.0,66.0,47.0,0,0.0,0.0,29.0,15.0,-0.4679754493128157,-0.40425531914893614,0.5172413793103449,0.0,0,0
8009,44,F,Москва,1,733,32715,12103,1,0,1,121.0,296852.0,44.0,132845.0,99705.0,0,47946.0,82554.0,42.0,32.0,0,0.0,0.0,29.0,16.0,-0.3323805225414974,-0.3125,0.5517241379310345,0.4192165128279671,0,0
8010,25,F,Москва,2,528,87390,169949,1,0,0,117.0,333096.0,43.0,142689.0,61883.0,2,228323.0,123448.0,30.0,21.0,0,0.0,0.0,29.0,11.0,-1.3057867265646461,-0.42857142857142855,0.3793103448275862,-0.8495479878167326,0,0
8011,34,F,Регион,1,595,47704,0,2,0,1,164.0,430442.0,45.0,98220.0,203950.0,0,417484.0,226588.0,60.0,57.0,0,0.0,0.0,29.0,13.0,0.5184113753370925,-0.05263157894736842,0.4482758620689655,-0.8424806256288947,0,0
